employee_id,bu,libelle_emploi,type_contrat,country,libelle_organisation_niveau_07,avg_performance,performance_std,performance_reviews,low_data_flag,performance_consistency_score,talent_progression_proxy,absence_events,absence_days,absence_events_score,absence_days_score,absenteeism_risk_score,absence_merge_status,training_count,training_hours,training_count_score,training_hours_score,learning_intensity_score,training_merge_status,has_absence_record,has_training_record,has_performance_record,performance_score,data_coverage_score,kpi_reliability_score,human_capital_value_proxy,reliability_adjusted_value_proxy,contribution_signal,learning_future_value_signal,progression_signal,sustainability_signal,interpretation_confidence,sustainable_value_potential,reliability_adjusted_value_potential,interpretation_risk,sustainability_balance,valuation_archetype,blue_line_question,risk_flag,opportunity_flag,ai_segment,ai_segment_label,segment_name
ANON_68X49X48X48X48X48X70X71X50X50X55X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,65.0,49.0,0.8246466431095406,0.778047703180212,0.7966872791519435,both,6.0,26.0,0.684931506849315,0.4969782433521353,0.5909548751007252,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.409236248611092,0.409236248611092,0.55,0.2613402326600336,0.6539196940726577,0.20123112351091632,1.0,0.409236248611092,0.409236248611092,0.0,-0.5374286438290501,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X71X54X50X54X,CACEIS,FUND ACCOUNTANT,CDI,France,Funds NAV Calculation,,,,False,,0.7353253652058432,70.0,55.5,0.8533568904593639,0.8478356890459364,0.8500441696113075,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,False,0.6,0.3333333333333333,0.3333333333333333,0.3201359104265391,0.16006795521326955,0.55,3.306845500871354e-06,0.6539196940726577,0.14773482130995086,0.5,0.3201359104265391,0.16006795521326955,0.16006795521326955,-0.8522618718445483,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X71X55X49X52X,CACEIS,DEPUTY HEAD OF UNIT,CDI,France,FDS Operations,,,,False,,0.7353253652058432,76.0,59.5,0.8780918727915195,0.8738957597173145,0.8755742049469966,both,1.0,22.0,0.1547139403706688,0.4697824335213537,0.3122481869460113,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.35123315978408703,0.35123315978408703,0.55,0.12072529845242558,0.6539196940726577,0.12213808068730347,1.0,0.35123315978408703,0.35123315978408703,0.0,-0.757136620860271,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X71X55X49X57X,CACEIS,ACCOUNTANT - PERES,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,55.0,44.5,0.708922261484099,0.6987632508833922,0.7028268551236749,both,3.0,15.0,0.4625302175664786,0.4067284448025786,0.4346293311845286,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.40298447288046046,0.40298447288046046,0.55,0.17776387085536138,0.6539196940726577,0.2953367875647669,1.0,0.40298447288046046,0.40298447288046046,0.0,-0.5268993415798717,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X72X48X54X57X,CACEIS,SENIOR EXPERT,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,45.0,37.5,0.4818904593639576,0.4966872791519434,0.4907685512367491,both,4.0,4.5,0.5491539081385979,0.1148267526188557,0.3319903303787268,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.43696882013179866,0.43696882013179866,0.55,0.14930344620373223,0.6539196940726577,0.5079491607989017,1.0,0.43696882013179866,0.43696882013179866,0.0,-0.342747392997366,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X72X49X53X51X,CACEIS,CLIENT SUPPORT MANAGER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,43.0,32.5,0.4266784452296819,0.3306095406360424,0.3690371024734982,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,False,0.6,0.3333333333333333,0.3333333333333333,0.41658868045443864,0.20829434022721932,0.55,3.306845500871354e-06,0.6539196940726577,0.6299986714494488,0.5,0.41658868045443864,0.20829434022721932,0.20829434022721932,-0.36999802170505036,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X72X50X55X57X,CACEIS,CLIENT SUPPORT MANAGER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,326.0,118.5,0.987190812720848,0.9558303886925796,0.968374558303887,both,3.0,4.0,0.4625302175664786,0.1055600322320709,0.2840451248992748,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.33357130421802317,0.33357130421802317,0.55,0.12388099564072741,0.6539196940726577,0.029095257074531644,1.0,0.33357130421802317,0.33357130421802317,0.0,-0.847023747284741,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X72X51X48X52X,CACEIS,DEPOSITARY CONTROL ANALYST,CDI,France,Depositary Control,,,,False,,0.7353253652058432,56.0,40.0,0.7252650176678446,0.5788427561837456,0.6374116607773852,both,10.0,27.5,0.8420628525382756,0.508662369057212,0.6753626107977437,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.46088380715402466,0.46088380715402466,0.55,0.32703757695508434,0.6539196940726577,0.3609228997830034,1.0,0.46088380715402466,0.46088380715402466,0.0,-0.31203952326191225,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X72X53X49X51X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations DOS,,,,False,,0.7353253652058432,54.0,44.0,0.6888250883392226,0.6877208480565371,0.6881625441696113,both,6.0,8.0,0.684931506849315,0.313859790491539,0.4993956486704271,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4200470558067368,0.4200470558067368,0.55,0.22483739654188925,0.6539196940726577,0.3100394136663567,1.0,0.4200470558067368,0.4200470558067368,0.0,-0.46512318979175404,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X72X54X51X57X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,405.0,177.5,0.9995583038869258,0.9774734982332156,0.9863074204946995,both,1.0,-0.01,0.1547139403706688,0.0004029008863819,0.0775584206285253,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.30335250183990103,0.30335250183990103,0.55,0.03513813268804191,0.6539196940726577,0.011115539612949088,1.0,0.30335250183990103,0.30335250183990103,0.0,-0.953746327699009,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X50X56X53X,CACEIS,DEPOSITARY CONTROL MANAGER,CDI,France,Depositary Control,,,,False,,0.7353253652058432,47.0,39.0,0.5320229681978799,0.5450530035335689,0.5398409893992933,both,5.0,28.0,0.621676067687349,0.5136986301369864,0.5676873489121677,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.45583125932871876,0.45583125932871876,0.55,0.24497868047231383,0.6539196940726577,0.45874850538062983,1.0,0.45583125932871876,0.45583125932871876,0.0,-0.2962728141470563,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X53X48X54X,CACEIS,BUSINESS COORDINATOR,CDI,France,"PERES Projects, Support & Data",,,,False,,0.7353253652058432,37.0,32.5,0.2868816254416961,0.3306095406360424,0.3131183745583039,both,6.0,13.5,0.684931506849315,0.3763094278807413,0.5306204673650282,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.49892313369175256,0.49892313369175256,0.55,0.23707492879194336,0.6539196940726577,0.6860635047163545,1.0,0.49892313369175256,0.49892313369175256,0.0,-0.07686156649170217,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X54X57X52X,CACEIS,MIDDLE OFFICER - PERES,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,75.0,53.0,0.8736749116607774,0.8235424028268551,0.8435954063604241,both,6.0,52.5,0.684931506849315,0.6627719580983078,0.6738517324738114,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4107570968412134,0.4107570968412134,0.55,0.29776351977226234,0.6539196940726577,0.15420043399318006,1.0,0.4107570968412134,0.4107570968412134,0.0,-0.5480360462345576,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X54X57X54X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations DOS,,,,False,,0.7353253652058432,47.0,38.0,0.5320229681978799,0.5123674911660777,0.5202296819787986,both,5.0,53.5,0.621676067687349,0.6668009669621273,0.6442385173247381,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.469956341017919,0.469956341017919,0.55,0.2789539206630096,0.6539196940726577,0.4784110535405872,1.0,0.469956341017919,0.469956341017919,0.0,-0.24263502579640317,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X55X52X53X,CACEIS,OPERATIONS CONTROLLER,CDI,France,PERES Operations Transversal,,,,False,,0.7353253652058432,56.0,44.5,0.7252650176678446,0.6987632508833922,0.7093639575971731,both,9.0,71.0,0.8120467365028203,0.7427477840451249,0.7773972602739726,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.45820715653997596,0.45820715653997596,0.55,0.3662089382004036,0.6539196940726577,0.28878260484478113,1.0,0.45820715653997596,0.45820715653997596,0.0,-0.34500845695481525,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X55X55X56X,CACEIS,ACCOUNTANT - PERES,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,50.0,39.0,0.6057862190812721,0.5450530035335689,0.5693462897526502,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,False,0.6,0.3333333333333333,0.3333333333333333,0.3764221687853363,0.18821108439266815,0.55,3.306845500871354e-06,0.6539196940726577,0.42916611310393693,0.5,0.3764221687853363,0.18821108439266815,0.18821108439266815,-0.5708305800505622,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X73X56X54X55X,CACEIS,CLIENT SUPPORT MANAGER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,54.0,38.5,0.6888250883392226,0.5278268551236749,0.592226148409894,both,2.0,11.5,0.3513295729250604,0.3567687348912167,0.3540491539081386,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4139712711615223,0.4139712711615223,0.55,0.14046007444608785,0.6539196940726577,0.40622647358398656,1.0,0.4139712711615223,0.4139712711615223,0.0,-0.45331345196992556,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X74X50X50X53X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,44.0,41.0,0.4549469964664311,0.6110865724381626,0.54863074204947,both,3.0,12.0,0.4625302175664786,0.362812248186946,0.4126712328767123,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.43140863282197894,0.43140863282197894,0.55,0.16944507122136668,0.6539196940726577,0.44993578672335144,1.0,0.43140863282197894,0.43140863282197894,0.0,-0.3806191420552819,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X74X54X56X52X,CACEIS,CLIENT RELATIONSHIP MANAGER,CDI,France,PERES Commercial,,,,False,,0.7353253652058432,50.0,36.0,0.6057862190812721,0.4447879858657244,0.5091872791519434,both,5.0,41.0,0.621676067687349,0.6005237711522965,0.6110999194198228,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4676133238254079,0.4676133238254079,0.55,0.2637630269582587,0.6539196940726577,0.4894823081351579,1.0,0.4676133238254079,0.4676133238254079,0.0,-0.24675466490658338,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X75X51X57X53X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations DOS,,,,False,,0.7353253652058432,54.0,36.0,0.6888250883392226,0.4447879858657244,0.5424028268551236,both,3.0,31.5,0.4625302175664786,0.5443190975020145,0.5034246575342466,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.44367646779955494,0.44367646779955494,0.55,0.20617506275239464,0.6539196940726577,0.4561799743146894,1.0,0.44367646779955494,0.44367646779955494,0.0,-0.337644962932916,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X75X54X53X50X,CACEIS,ACCOUNTANT - PERES,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,46.0,35.5,0.5055212014134276,0.4249116607773852,0.4571554770318021,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,False,0.6,0.3333333333333333,0.3333333333333333,0.3989189581215039,0.19945947906075195,0.55,3.306845500871354e-06,0.6539196940726577,0.5416500597847749,0.5,0.3989189581215039,0.19945947906075195,0.19945947906075195,-0.45834663336972425,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X76X48X55X51X,CACEIS,DEVELOPER & SOLUTION ANALYST,CDI,France,IT Custody & Cash Clearing,,,,False,,0.7353253652058432,45.0,35.0,0.4818904593639576,0.4059187279151943,0.4363074204946996,both,5.0,6.0,0.621676067687349,0.128525382755842,0.3751007252215955,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.455131477655766,0.455131477655766,0.55,0.17344335284334167,0.6539196940726577,0.5625525884593243,1.0,0.455131477655766,0.455131477655766,0.0,-0.264004058697334,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X76X49X49X57X,CACEIS,BUSINESS COORDINATOR,CDI,France,PERES Operations Transversal,,,,False,,0.7353253652058432,42.0,37.0,0.3984098939929328,0.4799028268551237,0.4473056537102473,both,2.0,8.5,0.3513295729250604,0.3261482675261886,0.3387389202256245,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4412009170764645,0.4412009170764645,0.55,0.13435946396313167,0.6539196940726577,0.5515256188831319,1.0,0.4412009170764645,0.4412009170764645,0.0,-0.3141149171537364,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X76X51X52X51X,CACEIS,BUSINESS LINES PERMANENT CONTROLS OFFICER,CDI,France,"PERES SECGEN, Contrl & Oversight",,,,False,,0.7353253652058432,45.0,31.0,0.4818904593639576,0.2957155477031802,0.3701855123674911,both,8.0,34.5,0.7786059629331185,0.5620467365028203,0.6703263497179694,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.5091034274934108,0.5091034274934108,0.55,0.30915340396063146,0.6539196940726577,0.6288472609716134,1.0,0.5091034274934108,0.5091034274934108,0.0,-0.06199933506775518,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X77X49X54X54X,CACEIS,TEAM MANAGER,CDI,France,PERES Operations Transversal,,,,False,,0.7353253652058432,56.0,43.5,0.7252650176678446,0.678886925795053,0.6974381625441697,both,2.0,22.0,0.3513295729250604,0.4697824335213537,0.410556003223207,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.39957192707403116,0.39957192707403116,0.55,0.16278687000583011,0.6539196940726577,0.30073955980691724,1.0,0.39957192707403116,0.39957192707403116,0.0,-0.5364735701872526,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X77X52X48X53X,CACEIS,GROUP PRODUCT MANAGER - SENIOR EXPERT,CDI,France,Products,,,,False,,0.7353253652058432,48.0,33.5,0.558303886925795,0.359982332155477,0.4393109540636042,both,4.0,14.98,0.5491539081385979,0.4035052377115229,0.4763295729250604,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4627753791550407,0.4627753791550407,0.55,0.20093061200740592,0.6539196940726577,0.5595412072096011,1.0,0.4627753791550407,0.4627753791550407,0.0,-0.23952818078299298,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X77X54X48X55X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,PERES Operations FA,,,,False,,0.7353253652058432,31.0,27.5,0.20273851590106,0.2323321554770318,0.2204946996466431,both,3.0,12.0,0.4625302175664786,0.362812248186946,0.4126712328767123,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4972073131284313,0.4972073131284313,0.55,0.16944507122136668,0.6539196940726577,0.7789291882556132,1.0,0.4972073131284313,0.4972073131284313,0.0,-0.05162574052302013,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X77X55X57X48X,CACEIS,BUSINESS COORDINATOR,CDI,France,PERES Operations Transversal,,,,False,,0.7353253652058432,39.0,36.0,0.3242049469964664,0.4447879858657244,0.3965547703180212,both,6.0,44.5,0.684931506849315,0.621474617244158,0.6532030620467365,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.49753823914067447,0.49753823914067447,0.55,0.2882282134327335,0.6539196940726577,0.6024091049997786,1.0,0.49753823914067447,0.49753823914067447,0.0,-0.10936268156748785,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X77X56X49X49X,CACEIS,CLIENT RELATIONSHIP MANAGER,CDI,France,Client Management,,,,False,,0.7353253652058432,68.0,56.0,0.8449646643109541,0.8515901060070671,0.848939929328622,both,4.0,72.0,0.5491539081385979,0.7469782433521354,0.6480660757453667,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4034831829013411,0.4034831829013411,0.55,0.2770894647885361,0.6539196940726577,0.14884194676940787,1.0,0.4034831829013411,0.4034831829013411,0.0,-0.574068588442056,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X53X84X,CACEIS,SENIOR CLIENT COVERAGE MANAGER,CDI,France,PERES Commercial,,,,False,,0.7353253652058432,45.0,34.0,0.4818904593639576,0.3747791519434629,0.4176236749116607,both,3.0,22.0,0.4625302175664786,0.4697824335213537,0.4661563255439162,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.46402446137060793,0.46402446137060793,0.55,0.19059825671013883,0.6539196940726577,0.5812851512333379,1.0,0.46402446137060793,0.46402446137060793,0.0,-0.22811659205652327,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X67X,CACEIS,TECHNICAL LEAD,CDI,France,IT Custody & Cash Clearing,,,,False,,0.7353253652058432,36.0,29.5,0.2700971731448763,0.2650176678445229,0.2670494699646643,both,14.0,101.0,0.9172038678485092,0.8356164383561644,0.8764101531023368,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.5736775136216319,0.5736775136216319,0.55,0.45546334577917547,0.6539196940726577,0.7322527788849034,1.0,0.5736775136216319,0.5736775136216319,0.0,0.18771612466407883,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X69X,CACEIS,TEAM MANAGER,CDI,France,IT Custody & Cash Clearing,,,,False,,0.7353253652058432,46.0,34.0,0.5055212014134276,0.3747791519434629,0.4270759717314488,both,3.0,4.0,0.4625302175664786,0.1055600322320709,0.2840451248992748,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4421138842631939,0.4421138842631939,0.55,0.12388099564072741,0.6539196940726577,0.5718081573003853,1.0,0.4421138842631939,0.4421138842631939,0.0,-0.30431084705888733,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X70X,CACEIS,IT SUPPORT OFFICER,CDI,France,Legacy IT Operations,,,,False,,0.7353253652058432,41.0,35.0,0.3712455830388692,0.4059187279151943,0.3920494699646643,both,2.0,36.5,0.3513295729250604,0.5769540692989524,0.4641418211120064,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4676117129547289,0.4676117129547289,0.55,0.1854617448965253,0.6539196940726577,0.6069261768743635,1.0,0.4676117129547289,0.4676117129547289,0.0,-0.20761207822911124,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X71X,CACEIS,DEVELOPER & SOLUTION ANALYST,CDI,France,IT Custody & Cash Clearing,,,,False,,0.7353253652058432,50.0,39.0,0.6057862190812721,0.5450530035335689,0.5693462897526502,both,3.0,4.0,0.4625302175664786,0.1055600322320709,0.2840451248992748,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4135854754239043,0.4135854754239043,0.55,0.12388099564072741,0.6539196940726577,0.42916611310393693,1.0,0.4135854754239043,0.4135854754239043,0.0,-0.44695289125533566,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X74X,CACEIS,IT SUPPORT OFFICER,CDI,France,Legacy IT Operations,,,,False,,0.7353253652058432,26.0,24.0,0.1623233215547703,0.1890459363957597,0.1783568904593639,both,3.0,4.5,0.4625302175664786,0.1148267526188557,0.2886784850926672,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4925010778294552,0.4925010778294552,0.55,0.12559234853619175,0.6539196940726577,0.8211770957884948,1.0,0.4925010778294552,0.4925010778294552,0.0,-0.0532305556753134,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X77X,CACEIS,BUSINESS COORDINATOR,CDI,France,FDS Operations,,,,False,,0.7353253652058432,30.0,23.0,0.1914752650176678,0.1768992932862191,0.1827296819787985,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,False,0.6,0.3333333333333333,0.3333333333333333,0.45394752195835786,0.22697376097917893,0.55,3.306845500871354e-06,0.6539196940726577,0.8167928789690448,0.5,0.45394752195835786,0.22697376097917893,0.22697376097917893,-0.18320381418545428,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X80X,CACEIS,TEAM MANAGER,CDI,France,Legacy IT Operations,,,,False,,0.7353253652058432,44.0,35.0,0.4549469964664311,0.4059187279151943,0.425530035335689,both,1.0,22.0,0.1547139403706688,0.4697824335213537,0.3122481869460113,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.4414771702353514,0.4414771702353514,0.55,0.12072529845242558,0.6539196940726577,0.5733581329436253,1.0,0.4414771702353514,0.4414771702353514,0.0,-0.30591656860394917,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X82X,CACEIS,DEVELOPER & SOLUTION ANALYST,CDI,France,IT Custody & Cash Clearing,,,,False,,0.7353253652058432,87.0,63.0,0.9045936395759716,0.8886925795053003,0.8950530035335689,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,False,0.6,0.3333333333333333,0.3333333333333333,0.31111062368104514,0.15555531184052257,0.55,3.306845500871354e-06,0.6539196940726577,0.10260838758248092,0.5,0.31111062368104514,0.15555531184052257,0.15555531184052257,-0.8973883055720182,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X72X55X83X,CACEIS,IT SUPPORT OFFICER,CDI,France,Legacy IT Operations,,,,False,,0.7353253652058432,41.0,33.5,0.3712455830388692,0.359982332155477,0.3644876325088339,both,2.0,3.0,0.3513295729250604,0.0852135374697824,0.2182715551974214,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.44520328662139463,0.44520328662139463,0.55,0.09234442280671203,0.6539196940726577,0.6345600283424118,1.0,0.44520328662139463,0.44520328662139463,0.0,-0.2730955488508762,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X78X55X51X,CACEIS,HR BUSINESS PARTNER,CDI,France,HRBP & Talent Management,,,,False,,0.7353253652058432,36.0,30.5,0.2700971731448763,0.2855565371024735,0.2793727915194346,both,3.0,30.5,0.4625302175664786,0.5350523771152297,0.4987912973408541,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.49585691613693716,0.49585691613693716,0.55,0.20429836758188671,0.6539196940726577,0.7198972587573624,1.0,0.49585691613693716,0.49585691613693716,0.0,-0.07580437366075085,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
ANON_68X49X48X48X48X48X70X81X82X48X80X,CACEIS,TEAM MANAGER,CDI,France,PERES Operations DOS,,,,False,,0.7353253652058432,47.0,34.0,0.5320229681978799,0.3747791519434629,0.4376766784452297,both,4.0,25.0,0.5491539081385979,0.492143432715552,0.520648670427075,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.46853350435067886,0.46853350435067886,0.55,0.21903199887286914,0.6539196940726577,0.5611797528895974,1.0,0.46853350435067886,0.46853350435067886,0.0,-0.21978824823753343,Stable / Monitor,What should be monitored to sustain contribution and development over time?,No major risk flag,High value proxy,3,Stable baseline profile,Stable baseline profile
